seed,order_id,task_order,method,memory_budget,method_cell,status,ewc_lambda,selected_ewc_lambda,task_id,task_position,A_after,A_final,BWT,forgetting,optimizer_steps,epochs,batch_size,current_examples,replay_examples,train_examples_total,processed_examples
6,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,0,0,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
6,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,1,1,0.976,0.011,-0.965,0.965,160,10,128,2000,0,2000,20000
6,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,2,2,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
6,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,3,3,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
6,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.976,0.976,0.0,0.0,160,10,128,2000,0,2000,20000
6,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,2,0,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
6,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,3,1,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
6,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,1,2,0.959,0.0,-0.959,0.959,160,10,128,2000,0,2000,20000
6,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,0,3,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
6,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,4,4,0.98,0.98,0.0,0.0,160,10,128,2000,0,2000,20000
6,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,2,0,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
6,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,3,1,0.987,0.0,-0.987,0.987,170,10,128,2000,100,2100,21000
6,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,1,2,0.964,0.0,-0.964,0.964,170,10,128,2000,100,2100,21000
6,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,0,3,0.997,0.761,-0.236,0.236,170,10,128,2000,100,2100,21000
6,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,4,4,0.971,0.971,0.0,0.0,170,10,128,2000,100,2100,21000
6,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,2,0,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
6,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,3,1,0.981,0.337,-0.6439999999999999,0.6439999999999999,200,10,128,2000,500,2500,25000
6,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,1,2,0.963,0.537,-0.42599999999999993,0.42599999999999993,200,10,128,2000,500,2500,25000
6,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,0,3,0.997,0.955,-0.04200000000000004,0.04200000000000004,200,10,128,2000,500,2500,25000
6,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,4,4,0.973,0.973,0.0,0.0,200,10,128,2000,500,2500,25000
6,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,2,0,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
6,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,3,1,0.992,0.0,-0.992,0.992,160,10,128,2000,0,2000,20000
6,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,1,2,0.96,0.0,-0.96,0.96,160,10,128,2000,0,2000,20000
6,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,0,3,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
6,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.982,0.982,0.0,0.0,160,10,128,2000,0,2000,20000
6,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,1,0,0.979,0.0,-0.979,0.979,160,10,128,2000,0,2000,20000
6,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,0,1,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
6,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,2,2,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
6,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,4,3,0.974,0.0,-0.974,0.974,160,10,128,2000,0,2000,20000
6,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,3,4,0.995,0.995,0.0,0.0,160,10,128,2000,0,2000,20000
6,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,1,0,0.979,0.0,-0.979,0.979,160,10,128,2000,0,2000,20000
6,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,0,1,0.998,0.0,-0.998,0.998,170,10,128,2000,100,2100,21000
6,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,2,2,0.995,0.0,-0.995,0.995,170,10,128,2000,100,2100,21000
6,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,4,3,0.983,0.653,-0.32999999999999996,0.32999999999999996,170,10,128,2000,100,2100,21000
6,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,3,4,0.986,0.986,0.0,0.0,170,10,128,2000,100,2100,21000
6,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,1,0,0.979,0.049,-0.9299999999999999,0.9299999999999999,160,10,128,2000,0,2000,20000
6,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,0,1,0.997,0.76,-0.237,0.237,200,10,128,2000,500,2500,25000
6,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,2,2,0.988,0.756,-0.23199999999999998,0.23199999999999998,200,10,128,2000,500,2500,25000
6,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,4,3,0.97,0.924,-0.04599999999999993,0.04599999999999993,200,10,128,2000,500,2500,25000
6,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,3,4,0.968,0.968,0.0,0.0,200,10,128,2000,500,2500,25000
6,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,1,0,0.979,0.0,-0.979,0.979,160,10,128,2000,0,2000,20000
6,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,0,1,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
6,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,2,2,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
6,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,4,3,0.988,0.0,-0.988,0.988,160,10,128,2000,0,2000,20000
6,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,3,4,0.994,0.994,0.0,0.0,160,10,128,2000,0,2000,20000
6,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
6,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,3,1,0.996,0.0,-0.996,0.996,160,10,128,2000,0,2000,20000
6,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
6,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,4,3,0.979,0.0,-0.979,0.979,160,10,128,2000,0,2000,20000
6,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,1,4,0.977,0.977,0.0,0.0,160,10,128,2000,0,2000,20000
6,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
6,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,3,1,0.99,0.0,-0.99,0.99,170,10,128,2000,100,2100,21000
6,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,0,2,0.996,0.0,-0.996,0.996,170,10,128,2000,100,2100,21000
6,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,4,3,0.978,0.471,-0.507,0.507,170,10,128,2000,100,2100,21000
6,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,1,4,0.972,0.972,0.0,0.0,170,10,128,2000,100,2100,21000
6,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
6,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,3,1,0.982,0.274,-0.708,0.708,200,10,128,2000,500,2500,25000
6,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,0,2,0.995,0.854,-0.14100000000000001,0.14100000000000001,200,10,128,2000,500,2500,25000
6,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,4,3,0.971,0.886,-0.08499999999999996,0.08499999999999996,200,10,128,2000,500,2500,25000
6,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,1,4,0.96,0.96,0.0,0.0,200,10,128,2000,500,2500,25000
6,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
6,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,3,1,0.996,0.0,-0.996,0.996,160,10,128,2000,0,2000,20000
6,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
6,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,4,3,0.976,0.0,-0.976,0.976,160,10,128,2000,0,2000,20000
6,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,1,4,0.974,0.974,0.0,0.0,160,10,128,2000,0,2000,20000
6,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,1,0,0.977,0.0,-0.977,0.977,160,10,128,2000,0,2000,20000
6,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,2,1,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
6,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,0,2,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
6,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,3,3,0.992,0.0,-0.992,0.992,160,10,128,2000,0,2000,20000
6,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,4,4,0.97,0.97,0.0,0.0,160,10,128,2000,0,2000,20000
6,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,1,0,0.977,0.0,-0.977,0.977,160,10,128,2000,0,2000,20000
6,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,2,1,0.991,0.0,-0.991,0.991,170,10,128,2000,100,2100,21000
6,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,0,2,1.0,0.0,-1.0,1.0,170,10,128,2000,100,2100,21000
6,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,3,3,0.99,0.47,-0.52,0.52,170,10,128,2000,100,2100,21000
6,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,4,4,0.976,0.976,0.0,0.0,170,10,128,2000,100,2100,21000
6,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,1,0,0.977,0.025,-0.952,0.952,160,10,128,2000,0,2000,20000
6,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,2,1,0.982,0.059,-0.923,0.923,200,10,128,2000,500,2500,25000
6,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,0,2,0.995,0.894,-0.10099999999999998,0.10099999999999998,200,10,128,2000,500,2500,25000
6,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,3,3,0.983,0.907,-0.07599999999999996,0.07599999999999996,200,10,128,2000,500,2500,25000
6,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,4,4,0.976,0.976,0.0,0.0,200,10,128,2000,500,2500,25000
6,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,1,0,0.977,0.0,-0.977,0.977,160,10,128,2000,0,2000,20000
6,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,2,1,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
6,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
6,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,3,3,0.997,0.0,-0.997,0.997,160,10,128,2000,0,2000,20000
6,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.986,0.986,0.0,0.0,160,10,128,2000,0,2000,20000
7,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,0,0,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
7,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,1,1,0.973,0.0,-0.973,0.973,160,10,128,2000,0,2000,20000
7,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,2,2,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
7,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,3,3,0.991,0.0,-0.991,0.991,160,10,128,2000,0,2000,20000
7,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,4,4,0.979,0.979,0.0,0.0,160,10,128,2000,0,2000,20000
7,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,0,0,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
7,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,1,1,0.972,0.0,-0.972,0.972,170,10,128,2000,100,2100,21000
7,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,2,2,0.988,0.0,-0.988,0.988,170,10,128,2000,100,2100,21000
7,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,3,3,0.992,0.509,-0.483,0.483,170,10,128,2000,100,2100,21000
7,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,4,4,0.973,0.973,0.0,0.0,170,10,128,2000,100,2100,21000
7,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,0,0,0.999,0.066,-0.933,0.933,160,10,128,2000,0,2000,20000
7,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,1,1,0.969,0.124,-0.845,0.845,200,10,128,2000,500,2500,25000
7,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,2,2,0.982,0.542,-0.43999999999999995,0.43999999999999995,200,10,128,2000,500,2500,25000
7,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,3,3,0.983,0.918,-0.06499999999999995,0.06499999999999995,200,10,128,2000,500,2500,25000
7,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,4,4,0.971,0.971,0.0,0.0,200,10,128,2000,500,2500,25000
7,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,0,0,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
7,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,1,1,0.973,0.0,-0.973,0.973,160,10,128,2000,0,2000,20000
7,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,2,2,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
7,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,3,3,0.992,0.0,-0.992,0.992,160,10,128,2000,0,2000,20000
7,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.971,0.971,0.0,0.0,160,10,128,2000,0,2000,20000
7,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,2,0,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
7,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,3,1,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
7,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,1,2,0.977,0.0,-0.977,0.977,160,10,128,2000,0,2000,20000
7,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,0,3,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
7,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,4,4,0.982,0.982,0.0,0.0,160,10,128,2000,0,2000,20000
7,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,2,0,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
7,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,3,1,0.989,0.0,-0.989,0.989,170,10,128,2000,100,2100,21000
7,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,1,2,0.971,0.0,-0.971,0.971,170,10,128,2000,100,2100,21000
7,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,0,3,0.999,0.875,-0.124,0.124,170,10,128,2000,100,2100,21000
7,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,4,4,0.976,0.976,0.0,0.0,170,10,128,2000,100,2100,21000
7,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,2,0,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
7,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,3,1,0.988,0.442,-0.546,0.546,200,10,128,2000,500,2500,25000
7,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,1,2,0.967,0.639,-0.32799999999999996,0.32799999999999996,200,10,128,2000,500,2500,25000
7,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,0,3,0.995,0.97,-0.025000000000000022,0.025000000000000022,200,10,128,2000,500,2500,25000
7,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,4,4,0.976,0.976,0.0,0.0,200,10,128,2000,500,2500,25000
7,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,2,0,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
7,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,3,1,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
7,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,1,2,0.977,0.0,-0.977,0.977,160,10,128,2000,0,2000,20000
7,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,0,3,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
7,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.983,0.983,0.0,0.0,160,10,128,2000,0,2000,20000
7,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,1,0,0.978,0.0,-0.978,0.978,160,10,128,2000,0,2000,20000
7,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,0,1,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
7,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,2,2,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
7,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,4,3,0.977,0.0,-0.977,0.977,160,10,128,2000,0,2000,20000
7,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,3,4,0.995,0.995,0.0,0.0,160,10,128,2000,0,2000,20000
7,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,1,0,0.978,0.0,-0.978,0.978,160,10,128,2000,0,2000,20000
7,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,0,1,0.998,0.02,-0.978,0.978,170,10,128,2000,100,2100,21000
7,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,2,2,0.994,0.0,-0.994,0.994,170,10,128,2000,100,2100,21000
7,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,4,3,0.985,0.437,-0.548,0.548,170,10,128,2000,100,2100,21000
7,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,3,4,0.986,0.986,0.0,0.0,170,10,128,2000,100,2100,21000
7,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,1,0,0.978,0.0,-0.978,0.978,160,10,128,2000,0,2000,20000
7,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,0,1,0.997,0.715,-0.28200000000000003,0.28200000000000003,200,10,128,2000,500,2500,25000
7,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,2,2,0.993,0.756,-0.237,0.237,200,10,128,2000,500,2500,25000
7,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,4,3,0.953,0.885,-0.06799999999999995,0.06799999999999995,200,10,128,2000,500,2500,25000
7,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,3,4,0.981,0.981,0.0,0.0,200,10,128,2000,500,2500,25000
7,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,1,0,0.978,0.0,-0.978,0.978,160,10,128,2000,0,2000,20000
7,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,0,1,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
7,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,2,2,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
7,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,4,3,0.983,0.0,-0.983,0.983,160,10,128,2000,0,2000,20000
7,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,3,4,0.992,0.992,0.0,0.0,160,10,128,2000,0,2000,20000
7,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
7,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,3,1,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
7,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
7,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,4,3,0.984,0.0,-0.984,0.984,160,10,128,2000,0,2000,20000
7,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,1,4,0.974,0.974,0.0,0.0,160,10,128,2000,0,2000,20000
7,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
7,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,3,1,0.988,0.034,-0.954,0.954,170,10,128,2000,100,2100,21000
7,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,0,2,0.999,0.0,-0.999,0.999,170,10,128,2000,100,2100,21000
7,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,4,3,0.983,0.417,-0.5660000000000001,0.5660000000000001,170,10,128,2000,100,2100,21000
7,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,1,4,0.972,0.972,0.0,0.0,170,10,128,2000,100,2100,21000
7,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,2,0,0.995,0.052,-0.943,0.943,160,10,128,2000,0,2000,20000
7,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,3,1,0.985,0.435,-0.55,0.55,200,10,128,2000,500,2500,25000
7,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,0,2,0.995,0.895,-0.09999999999999998,0.09999999999999998,200,10,128,2000,500,2500,25000
7,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,4,3,0.977,0.903,-0.07399999999999995,0.07399999999999995,200,10,128,2000,500,2500,25000
7,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,1,4,0.964,0.964,0.0,0.0,200,10,128,2000,500,2500,25000
7,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,2,0,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
7,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,3,1,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
7,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
7,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,4,3,0.983,0.0,-0.983,0.983,160,10,128,2000,0,2000,20000
7,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,1,4,0.978,0.978,0.0,0.0,160,10,128,2000,0,2000,20000
7,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,1,0,0.975,0.0,-0.975,0.975,160,10,128,2000,0,2000,20000
7,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,2,1,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
7,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,0,2,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
7,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,3,3,0.562,0.0,-0.562,0.562,160,10,128,2000,0,2000,20000
7,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,4,4,0.967,0.967,0.0,0.0,160,10,128,2000,0,2000,20000
7,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,1,0,0.975,0.0,-0.975,0.975,160,10,128,2000,0,2000,20000
7,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,2,1,0.99,0.0,-0.99,0.99,170,10,128,2000,100,2100,21000
